attention_chunk3_output,attention_chunk3_x,chunk_0_output,chunk_0_x,chunk_1_output,chunk_1_x,chunk_2_output,chunk_2_x,chunk_3_output,chunk_3_x,source_file
0.9827473958333334,0.9986979166666666,0.9720052083333334,1.0,0.9674479166666666,0.9993489583333334,0.96875,0.9990234375,0.9827473958333334,0.9986979166666666,cap10_1
0.9716796875,0.998046875,0.9850260416666666,0.9990234375,0.9928385416666666,1.0,0.9635416666666666,0.9967447916666666,0.9716796875,0.998046875,cap10_1
0.9658203125,0.9993489583333334,0.9837239583333334,1.0,0.9710286458333334,0.9977213541666666,0.9694010416666666,1.0,0.9658203125,0.9993489583333334,cap10_1
0.9765625,0.9990234375,0.9742838541666666,0.9990234375,0.9716796875,0.9996744791666666,0.9811197916666666,0.9973958333333334,0.9765625,0.9990234375,cap10_1
0.9807942708333334,1.0,0.9840494791666666,0.9983723958333334,0.9840494791666666,0.9986979166666666,0.9817708333333334,1.0,0.9807942708333334,1.0,cap10_1
0.9703776041666666,0.9996744791666666,0.9807942708333334,0.9986979166666666,0.98046875,0.998046875,0.9615885416666666,0.9964192708333334,0.9703776041666666,0.9996744791666666,cap10_1
0.9820963541666666,0.9996744791666666,0.9723307291666666,0.9983723958333334,0.9833984375,0.9996744791666666,0.9694010416666666,0.9967447916666666,0.9820963541666666,0.9996744791666666,cap10_1
0.9684244791666666,0.9986979166666666,0.9716796875,1.0,0.9742838541666666,0.9977213541666666,0.9733072916666666,0.9967447916666666,0.9684244791666666,0.9986979166666666,cap10_1
0.9716796875,1.0,0.9697265625,0.9990234375,0.9563802083333334,0.9990234375,0.9762369791666666,0.9996744791666666,0.9716796875,1.0,cap10_1
0.9733072916666666,0.9983723958333334,0.9866536458333334,1.0,0.9817708333333334,1.0,0.9772135416666666,1.0,0.9733072916666666,0.9983723958333334,cap10_1
0.982421875,0.9996744791666666,0.9908854166666666,1.0,0.9850260416666666,1.0,0.9723307291666666,1.0,0.982421875,0.9996744791666666,cap10_1
0.9723307291666666,0.9986979166666666,0.9798177083333334,0.9973958333333334,0.9912109375,0.9993489583333334,0.9749348958333334,0.9996744791666666,0.9723307291666666,0.9986979166666666,cap10_1
0.9619140625,0.9983723958333334,0.9791666666666666,0.9977213541666666,0.9791666666666666,1.0,0.9674479166666666,0.9983723958333334,0.9619140625,0.9983723958333334,cap10_1
0.9599609375,0.9993489583333334,0.9801432291666666,1.0,0.9697265625,0.9977213541666666,0.9697265625,0.9996744791666666,0.9599609375,0.9993489583333334,cap10_1
0.9580078125,0.9983723958333334,0.9817708333333334,0.9996744791666666,0.9749348958333334,1.0,0.9765625,1.0,0.9580078125,0.9983723958333334,cap10_1
0.98046875,0.9993489583333334,0.9762369791666666,0.9983723958333334,0.9765625,0.99609375,0.9671223958333334,0.9996744791666666,0.98046875,0.9993489583333334,cap10_1
0.9645182291666666,0.9983723958333334,0.9788411458333334,0.9990234375,0.978515625,0.9970703125,0.9759114583333334,0.9983723958333334,0.9645182291666666,0.9983723958333334,cap10_1
0.966796875,0.9990234375,0.9925130208333334,1.0,0.9876302083333334,0.9990234375,0.9733072916666666,0.9977213541666666,0.966796875,0.9990234375,cap10_1
0.9736328125,0.9964192708333334,0.9879557291666666,1.0,0.9853515625,1.0,0.9700520833333334,0.998046875,0.9736328125,0.9964192708333334,cap10_1
0.9775390625,0.9996744791666666,0.9847005208333334,1.0,0.9899088541666666,0.9990234375,0.9739583333333334,0.9993489583333334,0.9775390625,0.9996744791666666,cap10_1
0.9713541666666666,0.9990234375,0.9772135416666666,1.0,0.9762369791666666,0.9977213541666666,0.9723307291666666,0.9986979166666666,0.9713541666666666,0.9990234375,cap10_1
0.958984375,0.9934895833333334,0.9840494791666666,0.9993489583333334,0.9775390625,0.9996744791666666,0.9612630208333334,0.9970703125,0.958984375,0.9934895833333334,cap10_1
0.9632161458333334,1.0,0.9703776041666666,0.9970703125,0.9807942708333334,1.0,0.9742838541666666,0.9986979166666666,0.9632161458333334,1.0,cap10_1
0.9794921875,0.9986979166666666,0.9801432291666666,0.9986979166666666,0.9716796875,0.9964192708333334,0.9680989583333334,0.9947916666666666,0.9794921875,0.9986979166666666,cap10_1
0.958984375,0.9977213541666666,0.9820963541666666,0.9993489583333334,0.9733072916666666,1.0,0.974609375,1.0,0.958984375,0.9977213541666666,cap10_1
0.9563802083333334,0.9986979166666666,0.9921875,1.0,0.9850260416666666,0.9990234375,0.9720052083333334,0.9973958333333334,0.9563802083333334,0.9986979166666666,cap10_1
0.9772135416666666,1.0,0.9801432291666666,1.0,0.9820963541666666,0.998046875,0.9697265625,1.0,0.9772135416666666,1.0,cap10_1
0.9788411458333334,0.9990234375,0.9886067708333334,1.0,0.9817708333333334,0.9983723958333334,0.9778645833333334,0.998046875,0.9788411458333334,0.9990234375,cap10_1
0.9690755208333334,0.9967447916666666,0.9814453125,1.0,0.9778645833333334,0.9990234375,0.9840494791666666,0.9983723958333334,0.9690755208333334,0.9967447916666666,cap10_1
0.9733072916666666,1.0,0.9889322916666666,0.9983723958333334,0.9749348958333334,0.9973958333333334,0.9749348958333334,1.0,0.9733072916666666,1.0,cap10_1
0.9736328125,0.9993489583333334,0.9680989583333334,0.9993489583333334,0.98046875,1.0,0.9736328125,1.0,0.9736328125,0.9993489583333334,cap10_1
0.9720052083333334,1.0,0.9768880208333334,0.9983723958333334,0.9768880208333334,0.9977213541666666,0.9664713541666666,0.9977213541666666,0.9720052083333334,1.0,cap10_1
0.9557291666666666,1.0,0.970703125,0.9990234375,0.9716796875,0.998046875,0.9674479166666666,0.998046875,0.9557291666666666,1.0,cap10_1
0.9755859375,1.0,0.9954427083333334,1.0,0.9915364583333334,1.0,0.9752604166666666,0.9990234375,0.9755859375,1.0,cap10_1
0.9716796875,1.0,0.9931640625,1.0,0.9850260416666666,1.0,0.9622395833333334,1.0,0.9716796875,1.0,cap10_1
0.9765625,0.9944661458333334,0.9853515625,0.9993489583333334,0.9794921875,0.9986979166666666,0.9778645833333334,0.9977213541666666,0.9765625,0.9944661458333334,cap10_1
0.9759114583333334,0.9983723958333334,0.9866536458333334,1.0,0.978515625,0.9996744791666666,0.9739583333333334,0.9983723958333334,0.9759114583333334,0.9983723958333334,cap10_1
0.9674479166666666,0.998046875,0.9778645833333334,0.9993489583333334,0.9791666666666666,0.9990234375,0.9716796875,1.0,0.9674479166666666,0.998046875,cap10_1
0.9742838541666666,1.0,0.9778645833333334,0.9983723958333334,0.9762369791666666,0.9977213541666666,0.9768880208333334,0.9977213541666666,0.9742838541666666,1.0,cap10_1
0.9729817708333334,0.9993489583333334,0.9817708333333334,1.0,0.970703125,1.0,0.9736328125,0.998046875,0.9729817708333334,0.9993489583333334,cap10_1
0.9716796875,0.99609375,0.9830729166666666,0.9996744791666666,0.974609375,1.0,0.9645182291666666,0.9973958333333334,0.9716796875,0.99609375,cap10_1
0.9733072916666666,0.9964192708333334,0.9921875,1.0,0.9860026041666666,1.0,0.9749348958333334,0.9990234375,0.9733072916666666,0.9964192708333334,cap10_1
0.9654947916666666,0.9977213541666666,0.9908854166666666,1.0,0.9892578125,0.9996744791666666,0.9752604166666666,0.9977213541666666,0.9654947916666666,0.9977213541666666,cap10_1
0.984375,1.0,0.9908854166666666,1.0,0.9710286458333334,0.9993489583333334,0.9651692708333334,1.0,0.984375,1.0,cap10_1
0.9694010416666666,0.9990234375,0.9860026041666666,0.9986979166666666,0.9811197916666666,1.0,0.970703125,0.9983723958333334,0.9694010416666666,0.9990234375,cap10_1
0.97265625,0.99609375,0.9814453125,0.9990234375,0.9889322916666666,0.9993489583333334,0.9788411458333334,1.0,0.97265625,0.99609375,cap10_1
0.982421875,1.0,0.9768880208333334,0.9993489583333334,0.9697265625,0.9977213541666666,0.9765625,0.9996744791666666,0.982421875,1.0,cap10_1
0.9694010416666666,0.998046875,0.9765625,0.9996744791666666,0.9860026041666666,1.0,0.9729817708333334,0.9983723958333334,0.9694010416666666,0.998046875,cap10_1
0.9671223958333334,0.9996744791666666,0.9856770833333334,0.998046875,0.9632161458333334,0.9977213541666666,0.9752604166666666,0.9964192708333334,0.9671223958333334,0.9996744791666666,cap10_1
0.9697265625,1.0,0.9931640625,1.0,0.9899088541666666,1.0,0.9612630208333334,1.0,0.9697265625,1.0,cap10_1
0.9713541666666666,0.9996744791666666,0.9847005208333334,1.0,0.9869791666666666,0.9990234375,0.9720052083333334,0.9973958333333334,0.9713541666666666,0.9996744791666666,cap10_1
0.9664713541666666,0.998046875,0.9869791666666666,0.9996744791666666,0.9807942708333334,1.0,0.9651692708333334,0.9990234375,0.9664713541666666,0.998046875,cap10_1
0.9720052083333334,0.9990234375,0.9755859375,0.9996744791666666,0.9736328125,0.9986979166666666,0.9791666666666666,0.9986979166666666,0.9720052083333334,0.9990234375,cap10_1
0.9759114583333334,0.9970703125,0.9807942708333334,1.0,0.9697265625,0.9990234375,0.970703125,0.9983723958333334,0.9759114583333334,0.9970703125,cap10_1
0.9768880208333334,0.9973958333333334,0.9801432291666666,0.9970703125,0.9606119791666666,0.9973958333333334,0.9791666666666666,1.0,0.9768880208333334,0.9973958333333334,cap10_1
0.9674479166666666,0.99609375,0.9703776041666666,0.9990234375,0.974609375,0.9990234375,0.9703776041666666,0.9996744791666666,0.9674479166666666,0.99609375,cap10_1
0.9778645833333334,0.9986979166666666,0.9798177083333334,0.9993489583333334,0.9791666666666666,0.9993489583333334,0.9723307291666666,0.9986979166666666,0.9778645833333334,0.9986979166666666,cap10_1
0.9772135416666666,0.9977213541666666,0.9921875,1.0,0.9856770833333334,0.9996744791666666,0.9716796875,1.0,0.9772135416666666,0.9977213541666666,cap10_1
0.9830729166666666,0.9996744791666666,0.9860026041666666,0.9993489583333334,0.9798177083333334,1.0,0.97265625,0.9990234375,0.9830729166666666,0.9996744791666666,cap10_1
0.9801432291666666,1.0,0.98828125,1.0,0.9820963541666666,0.9996744791666666,0.9625651041666666,0.998046875,0.9801432291666666,1.0,cap10_1
0.9671223958333334,1.0,0.984375,0.9973958333333334,0.9837239583333334,1.0,0.9677734375,0.9983723958333334,0.9671223958333334,1.0,cap10_1
0.9723307291666666,0.9986979166666666,0.9781901041666666,0.9996744791666666,0.9781901041666666,1.0,0.9811197916666666,1.0,0.9723307291666666,0.9986979166666666,cap10_1
0.9632161458333334,1.0,0.9768880208333334,1.0,0.9837239583333334,1.0,0.96484375,0.9944661458333334,0.9632161458333334,1.0,cap10_1
0.9694010416666666,0.9993489583333334,0.9762369791666666,1.0,0.9873046875,0.9977213541666666,0.9684244791666666,0.9986979166666666,0.9694010416666666,0.9993489583333334,cap10_1
0.97265625,0.9990234375,0.9720052083333334,0.9986979166666666,0.98046875,0.9993489583333334,0.9733072916666666,1.0,0.97265625,0.9990234375,cap10_1
0.9791666666666666,0.9990234375,0.9954427083333334,1.0,0.9794921875,1.0,0.9736328125,1.0,0.9791666666666666,0.9990234375,cap10_1
0.9762369791666666,0.9973958333333334,0.990234375,1.0,0.982421875,1.0,0.9677734375,0.9973958333333334,0.9762369791666666,0.9973958333333334,cap10_1
0.9635416666666666,1.0,0.9860026041666666,1.0,0.984375,1.0,0.9703776041666666,1.0,0.9635416666666666,1.0,cap10_1
0.9694010416666666,0.9996744791666666,0.978515625,0.9977213541666666,0.9807942708333334,0.9996744791666666,0.9710286458333334,0.9983723958333334,0.9694010416666666,0.9996744791666666,cap10_1
0.9661458333333334,0.9964192708333334,0.9703776041666666,1.0,0.974609375,0.9986979166666666,0.9752604166666666,0.998046875,0.9661458333333334,0.9964192708333334,cap10_1
0.9557291666666666,0.9990234375,0.9807942708333334,1.0,0.9853515625,0.9990234375,0.9716796875,0.9990234375,0.9557291666666666,0.9990234375,cap10_1
0.9713541666666666,0.9990234375,0.9788411458333334,0.9990234375,0.9860026041666666,0.9990234375,0.9697265625,0.99609375,0.9713541666666666,0.9990234375,cap10_1
0.9762369791666666,0.9977213541666666,0.9807942708333334,0.9990234375,0.9755859375,0.9996744791666666,0.9632161458333334,0.9970703125,0.9762369791666666,0.9977213541666666,cap10_1
0.9606119791666666,0.9957682291666666,0.9947916666666666,1.0,0.9921875,1.0,0.9720052083333334,0.998046875,0.9606119791666666,0.9957682291666666,cap10_2
0.9482421875,0.9947916666666666,0.9931640625,1.0,0.98828125,1.0,0.96484375,1.0,0.9482421875,0.9947916666666666,cap10_2
0.9609375,0.9983723958333334,0.9866536458333334,1.0,0.9850260416666666,1.0,0.9638671875,1.0,0.9609375,0.9983723958333334,cap10_2
0.970703125,0.9986979166666666,0.98828125,0.9990234375,0.9866536458333334,0.9990234375,0.9729817708333334,0.9996744791666666,0.970703125,0.9986979166666666,cap10_2
0.9622395833333334,0.9986979166666666,0.9814453125,0.9996744791666666,0.9814453125,0.9986979166666666,0.9658203125,1.0,0.9622395833333334,0.9986979166666666,cap10_2
0.9720052083333334,0.9973958333333334,0.9788411458333334,0.9983723958333334,0.9801432291666666,1.0,0.9713541666666666,0.9996744791666666,0.9720052083333334,0.9973958333333334,cap10_2
0.9593098958333334,1.0,0.9801432291666666,1.0,0.9710286458333334,0.9983723958333334,0.9625651041666666,0.9993489583333334,0.9593098958333334,1.0,cap10_2
0.9791666666666666,0.9990234375,0.9723307291666666,1.0,0.9739583333333334,0.9996744791666666,0.9736328125,0.9977213541666666,0.9791666666666666,0.9990234375,cap10_2
0.9736328125,0.9996744791666666,0.9925130208333334,1.0,0.9915364583333334,1.0,0.9713541666666666,0.9977213541666666,0.9736328125,0.9996744791666666,cap10_2
0.9671223958333334,0.9996744791666666,0.990234375,1.0,0.986328125,1.0,0.970703125,0.9993489583333334,0.9671223958333334,0.9996744791666666,cap10_2
0.9752604166666666,0.9970703125,0.9892578125,0.9964192708333334,0.9912109375,0.9986979166666666,0.9632161458333334,0.998046875,0.9752604166666666,0.9970703125,cap10_2
0.9710286458333334,0.9977213541666666,0.9866536458333334,0.9983723958333334,0.990234375,0.9986979166666666,0.9739583333333334,0.9977213541666666,0.9710286458333334,0.9977213541666666,cap10_2
0.9791666666666666,0.9993489583333334,0.9869791666666666,0.9967447916666666,0.9840494791666666,1.0,0.9729817708333334,0.9964192708333334,0.9791666666666666,0.9993489583333334,cap10_2
0.9710286458333334,0.9993489583333334,0.9807942708333334,0.9993489583333334,0.9781901041666666,0.9996744791666666,0.9781901041666666,0.9993489583333334,0.9710286458333334,0.9993489583333334,cap10_2
0.9733072916666666,0.9990234375,0.9869791666666666,0.9993489583333334,0.9837239583333334,0.99609375,0.9817708333333334,0.9990234375,0.9733072916666666,0.9990234375,cap10_2
0.9713541666666666,1.0,0.9788411458333334,0.9973958333333334,0.9778645833333334,0.9993489583333334,0.9739583333333334,0.9973958333333334,0.9713541666666666,1.0,cap10_2
0.9567057291666666,0.9951171875,0.9912109375,1.0,0.9921875,1.0,0.955078125,0.9990234375,0.9567057291666666,0.9951171875,cap10_2
0.9456380208333334,0.9957682291666666,0.9912109375,1.0,0.9915364583333334,1.0,0.9654947916666666,0.9996744791666666,0.9456380208333334,0.9957682291666666,cap10_2
0.9521484375,0.9889322916666666,0.9925130208333334,0.9993489583333334,0.9739583333333334,0.9990234375,0.9703776041666666,0.9986979166666666,0.9521484375,0.9889322916666666,cap10_2
0.9501953125,0.9928385416666666,0.9856770833333334,0.9986979166666666,0.9772135416666666,1.0,0.9619140625,0.994140625,0.9501953125,0.9928385416666666,cap10_2
0.9671223958333334,0.9954427083333334,0.9886067708333334,0.9990234375,0.9781901041666666,0.9990234375,0.9736328125,0.998046875,0.9671223958333334,0.9954427083333334,cap10_2
0.9713541666666666,1.0,0.9794921875,0.9996744791666666,0.9794921875,0.9990234375,0.982421875,0.9983723958333334,0.9713541666666666,1.0,cap10_2
0.9716796875,0.99609375,0.9765625,0.9993489583333334,0.9772135416666666,0.9970703125,0.9583333333333334,0.998046875,0.9716796875,0.99609375,cap10_2
0.9645182291666666,0.9983723958333334,0.9788411458333334,0.9983723958333334,0.9798177083333334,0.9986979166666666,0.9697265625,0.9970703125,0.9645182291666666,0.9983723958333334,cap10_2
0.955078125,0.9993489583333334,0.9915364583333334,1.0,0.9921875,1.0,0.9713541666666666,1.0,0.955078125,0.9993489583333334,cap10_2
0.96484375,0.99609375,0.9856770833333334,1.0,0.9853515625,0.9993489583333334,0.9729817708333334,1.0,0.96484375,0.99609375,cap10_2
0.9716796875,0.9983723958333334,0.9915364583333334,1.0,0.9853515625,1.0,0.9632161458333334,0.9977213541666666,0.9716796875,0.9983723958333334,cap10_2
0.9521484375,0.9967447916666666,0.984375,0.998046875,0.9853515625,0.9983723958333334,0.962890625,0.9983723958333334,0.9521484375,0.9967447916666666,cap10_2
0.9482421875,0.9977213541666666,0.9853515625,1.0,0.9833984375,1.0,0.9622395833333334,0.9973958333333334,0.9482421875,0.9977213541666666,cap10_2
0.9752604166666666,0.9983723958333334,0.9723307291666666,0.9986979166666666,0.9837239583333334,0.9990234375,0.9736328125,0.9964192708333334,0.9752604166666666,0.9983723958333334,cap10_2
0.9700520833333334,0.99609375,0.9830729166666666,0.9993489583333334,0.9752604166666666,0.9986979166666666,0.9837239583333334,1.0,0.9700520833333334,0.99609375,cap10_2
0.9778645833333334,0.9990234375,0.9791666666666666,1.0,0.9820963541666666,0.9993489583333334,0.9690755208333334,0.9996744791666666,0.9778645833333334,0.9990234375,cap10_2
0.9830729166666666,1.0,0.9918619791666666,0.9993489583333334,0.9879557291666666,0.9996744791666666,0.9794921875,0.9983723958333334,0.9830729166666666,1.0,cap10_2
0.9814453125,1.0,0.9873046875,1.0,0.982421875,1.0,0.9654947916666666,0.9983723958333334,0.9814453125,1.0,cap10_2
0.9772135416666666,0.9993489583333334,0.9768880208333334,0.9993489583333334,0.9820963541666666,1.0,0.9710286458333334,1.0,0.9772135416666666,0.9993489583333334,cap10_2
0.9658203125,0.9993489583333334,0.9749348958333334,1.0,0.9830729166666666,0.9986979166666666,0.9596354166666666,0.9973958333333334,0.9658203125,0.9993489583333334,cap10_2
0.9541015625,0.9977213541666666,0.9739583333333334,0.99609375,0.9788411458333334,0.9986979166666666,0.9674479166666666,0.998046875,0.9541015625,0.9977213541666666,cap10_2
0.9798177083333334,0.9996744791666666,0.9755859375,0.9967447916666666,0.9713541666666666,1.0,0.9781901041666666,0.9996744791666666,0.9798177083333334,0.9996744791666666,cap10_2
0.9677734375,1.0,0.9759114583333334,0.9996744791666666,0.9674479166666666,0.9973958333333334,0.9729817708333334,0.9990234375,0.9677734375,1.0,cap10_2
0.9641927083333334,1.0,0.9739583333333334,0.9964192708333334,0.9729817708333334,0.9986979166666666,0.9703776041666666,1.0,0.9641927083333334,1.0,cap10_2
0.947265625,0.994140625,0.9912109375,1.0,0.9892578125,0.9990234375,0.9723307291666666,0.9964192708333334,0.947265625,0.994140625,cap10_2
0.9407552083333334,0.9967447916666666,0.9921875,1.0,0.9850260416666666,0.9990234375,0.9557291666666666,0.9986979166666666,0.9407552083333334,0.9967447916666666,cap10_2
0.9580078125,0.9970703125,0.9794921875,0.9986979166666666,0.9873046875,1.0,0.9671223958333334,0.99609375,0.9580078125,0.9970703125,cap10_2
0.9736328125,0.9970703125,0.9892578125,0.9990234375,0.9892578125,0.9990234375,0.9772135416666666,0.9983723958333334,0.9736328125,0.9970703125,cap10_2
0.9632161458333334,0.9986979166666666,0.9765625,0.9983723958333334,0.9869791666666666,0.9970703125,0.9615885416666666,0.9973958333333334,0.9632161458333334,0.9986979166666666,cap10_2
0.9772135416666666,1.0,0.9830729166666666,0.9996744791666666,0.9778645833333334,1.0,0.9580078125,0.998046875,0.9772135416666666,1.0,cap10_2
0.9778645833333334,0.9993489583333334,0.974609375,1.0,0.9736328125,0.9973958333333334,0.9615885416666666,0.998046875,0.9778645833333334,0.9993489583333334,cap10_2
0.966796875,0.9983723958333334,0.9847005208333334,1.0,0.9869791666666666,0.9986979166666666,0.9651692708333334,0.9977213541666666,0.966796875,0.9983723958333334,cap10_2
0.9645182291666666,0.9957682291666666,0.9938151041666666,0.9996744791666666,0.9856770833333334,0.9990234375,0.9723307291666666,0.9996744791666666,0.9645182291666666,0.9957682291666666,cap10_2
0.9674479166666666,0.9973958333333334,0.9905598958333334,1.0,0.9798177083333334,1.0,0.974609375,1.0,0.9674479166666666,0.9973958333333334,cap10_2
0.9684244791666666,0.9967447916666666,0.9837239583333334,1.0,0.990234375,0.9993489583333334,0.9853515625,0.9993489583333334,0.9684244791666666,0.9967447916666666,cap10_2
0.9645182291666666,0.9957682291666666,0.9869791666666666,0.9986979166666666,0.98046875,0.9990234375,0.9697265625,0.9986979166666666,0.9645182291666666,0.9957682291666666,cap10_2
0.9697265625,1.0,0.9768880208333334,0.9990234375,0.9850260416666666,1.0,0.9736328125,0.9977213541666666,0.9697265625,1.0,cap10_2
0.9791666666666666,0.9990234375,0.9817708333333334,1.0,0.9742838541666666,0.9993489583333334,0.9729817708333334,0.9996744791666666,0.9791666666666666,0.9990234375,cap10_2
0.9635416666666666,0.9977213541666666,0.9827473958333334,0.9977213541666666,0.9775390625,0.9983723958333334,0.96875,0.9977213541666666,0.9635416666666666,0.9977213541666666,cap10_2
0.9651692708333334,0.9967447916666666,0.9788411458333334,0.9970703125,0.9775390625,0.9996744791666666,0.9694010416666666,0.9996744791666666,0.9651692708333334,0.9967447916666666,cap10_2
0.9602864583333334,0.9951171875,0.9928385416666666,1.0,0.9873046875,1.0,0.9635416666666666,0.9973958333333334,0.9602864583333334,0.9951171875,cap10_2
0.96484375,0.9964192708333334,0.9908854166666666,1.0,0.9889322916666666,1.0,0.97265625,0.9983723958333334,0.96484375,0.9964192708333334,cap10_2
0.966796875,0.9967447916666666,0.9912109375,1.0,0.9817708333333334,0.9967447916666666,0.9680989583333334,0.99609375,0.966796875,0.9967447916666666,cap10_2
0.9443359375,0.9970703125,0.9895833333333334,1.0,0.9850260416666666,0.9996744791666666,0.9720052083333334,0.99609375,0.9443359375,0.9970703125,cap10_2
0.9583333333333334,0.9990234375,0.9775390625,0.9990234375,0.9794921875,1.0,0.9651692708333334,0.9967447916666666,0.9583333333333334,0.9990234375,cap10_2
0.9739583333333334,0.9993489583333334,0.9879557291666666,1.0,0.9830729166666666,1.0,0.974609375,0.9973958333333334,0.9739583333333334,0.9993489583333334,cap10_2
0.9651692708333334,0.9993489583333334,0.9801432291666666,1.0,0.98046875,0.9993489583333334,0.9736328125,0.9990234375,0.9651692708333334,0.9993489583333334,cap10_2
0.9612630208333334,0.9947916666666666,0.9739583333333334,1.0,0.9677734375,0.9996744791666666,0.9713541666666666,0.9973958333333334,0.9612630208333334,0.9947916666666666,cap10_2
0.9641927083333334,0.9967447916666666,0.9912109375,0.9990234375,0.9905598958333334,0.9993489583333334,0.9736328125,0.9986979166666666,0.9641927083333334,0.9967447916666666,cap10_2
0.9680989583333334,0.9990234375,0.9866536458333334,1.0,0.9820963541666666,1.0,0.9749348958333334,0.9986979166666666,0.9680989583333334,0.9990234375,cap10_2
0.9710286458333334,0.9973958333333334,0.9830729166666666,1.0,0.9853515625,1.0,0.97265625,0.9947916666666666,0.9710286458333334,0.9973958333333334,cap10_2
0.9619140625,0.9993489583333334,0.9908854166666666,1.0,0.9775390625,1.0,0.974609375,0.9983723958333334,0.9619140625,0.9993489583333334,cap10_2
0.9661458333333334,0.9973958333333334,0.9772135416666666,0.9993489583333334,0.982421875,0.9986979166666666,0.9775390625,0.9986979166666666,0.9661458333333334,0.9973958333333334,cap10_2
0.966796875,0.9986979166666666,0.9778645833333334,1.0,0.9856770833333334,1.0,0.9723307291666666,0.9990234375,0.966796875,0.9986979166666666,cap10_2
0.9814453125,0.9983723958333334,0.9788411458333334,0.9996744791666666,0.9778645833333334,0.9986979166666666,0.9713541666666666,0.9947916666666666,0.9814453125,0.9983723958333334,cap10_2
0.9664713541666666,0.9951171875,0.9830729166666666,0.9986979166666666,0.9703776041666666,1.0,0.98046875,0.9993489583333334,0.9664713541666666,0.9951171875,cap10_2
0.9654947916666666,0.9947916666666666,0.9957682291666666,1.0,0.9889322916666666,0.9996744791666666,0.9690755208333334,0.9973958333333334,0.9654947916666666,0.9947916666666666,cap10_2
0.95703125,0.99609375,0.9908854166666666,1.0,0.9798177083333334,0.9990234375,0.95703125,1.0,0.95703125,0.99609375,cap10_2
0.953125,0.9938151041666666,0.9915364583333334,1.0,0.9847005208333334,1.0,0.9638671875,0.9957682291666666,0.953125,0.9938151041666666,cap10_2
0.9716796875,0.9996744791666666,0.9869791666666666,0.9990234375,0.9912109375,0.9996744791666666,0.9827473958333334,1.0,0.9716796875,0.9996744791666666,cap10_2
0.9661458333333334,1.0,0.9794921875,1.0,0.9876302083333334,0.9973958333333334,0.974609375,1.0,0.9661458333333334,1.0,cap10_2
0.9563802083333334,0.9967447916666666,0.9827473958333334,0.998046875,0.9762369791666666,1.0,0.9622395833333334,0.9970703125,0.9563802083333334,0.9967447916666666,cap10_2
0.9684244791666666,0.9970703125,0.978515625,1.0,0.9723307291666666,0.9973958333333334,0.9755859375,1.0,0.9684244791666666,0.9970703125,cap10_2
0.966796875,0.9993489583333334,0.9772135416666666,0.9973958333333334,0.9749348958333334,0.9996744791666666,0.9733072916666666,1.0,0.966796875,0.9993489583333334,cap10_2
0.9641927083333334,1.0,0.9908854166666666,0.9990234375,0.990234375,0.9993489583333334,0.9791666666666666,0.9970703125,0.9641927083333334,1.0,cap10_2
0.9671223958333334,0.9967447916666666,0.9827473958333334,1.0,0.9899088541666666,1.0,0.970703125,0.9993489583333334,0.9671223958333334,0.9967447916666666,cap10_2
0.9635416666666666,0.9996744791666666,0.9860026041666666,0.9986979166666666,0.9739583333333334,0.9996744791666666,0.9694010416666666,1.0,0.9635416666666666,0.9996744791666666,cap10_2
0.9674479166666666,0.9931640625,0.9775390625,0.99609375,0.9869791666666666,0.9977213541666666,0.9781901041666666,1.0,0.9674479166666666,0.9931640625,cap10_2
0.9619140625,0.9957682291666666,0.9794921875,1.0,0.984375,0.9993489583333334,0.9674479166666666,0.99609375,0.9619140625,0.9957682291666666,cap10_2
0.9736328125,0.9970703125,0.9762369791666666,0.9986979166666666,0.9794921875,1.0,0.9739583333333334,1.0,0.9736328125,0.9970703125,cap10_2
0.9759114583333334,1.0,0.9788411458333334,0.9990234375,0.9742838541666666,1.0,0.9720052083333334,1.0,0.9759114583333334,1.0,cap10_2
0.9820963541666666,0.998046875,0.9723307291666666,1.0,0.9781901041666666,0.9990234375,0.9671223958333334,0.9977213541666666,0.9820963541666666,0.998046875,cap10_2
0.9798177083333334,0.9986979166666666,0.9886067708333334,1.0,0.9899088541666666,1.0,0.9583333333333334,1.0,0.9798177083333334,0.9986979166666666,cap10_2
0.9625651041666666,0.9986979166666666,0.9905598958333334,1.0,0.9765625,1.0,0.9759114583333334,0.9977213541666666,0.9625651041666666,0.9986979166666666,cap10_2
0.9599609375,0.99609375,0.9879557291666666,0.9996744791666666,0.9905598958333334,1.0,0.9541015625,0.9983723958333334,0.9599609375,0.99609375,cap10_2
0.9755859375,0.9947916666666666,0.9853515625,1.0,0.9781901041666666,0.9986979166666666,0.9658203125,0.998046875,0.9755859375,0.9947916666666666,cap10_2
0.9641927083333334,0.9990234375,0.9781901041666666,0.9993489583333334,0.9781901041666666,0.9993489583333334,0.962890625,0.9970703125,0.9641927083333334,0.9990234375,cap10_2
0.9772135416666666,0.9990234375,0.98828125,1.0,0.9840494791666666,0.9996744791666666,0.9654947916666666,0.99609375,0.9772135416666666,0.9990234375,cap10_2
0.9573567708333334,0.9973958333333334,0.9742838541666666,0.9983723958333334,0.970703125,0.9986979166666666,0.9733072916666666,0.9993489583333334,0.9573567708333334,0.9973958333333334,cap10_2
0.9700520833333334,0.9986979166666666,0.9830729166666666,1.0,0.9781901041666666,1.0,0.9612630208333334,0.9996744791666666,0.9700520833333334,0.9986979166666666,cap10_2
